epoch,time,train/ce_loss,train/dice_loss,train/aux_loss,metrics/mIoU,metrics/pixel_acc,val/ce_loss,val/dice_loss,val/aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
154,68021.2,0.06102,0.42,0.00933,0.28588,0.98639,0.09646,0.24486,0,0.0186397,0.00621325,0.0186397,0.00621325,0.0186397,0.00621325,0.0186397,0.00621325
155,68603.4,0.06482,0.40868,0.00984,0.28587,0.98637,0.09652,0.24504,0,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
156,69184.5,0.06563,0.42997,0.01002,0.28611,0.98637,0.09647,0.24525,0,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
157,69766.7,0.06246,0.43419,0.00942,0.28627,0.98636,0.09652,0.24541,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
158,70348.6,0.06448,0.40979,0.00986,0.28634,0.98633,0.09656,0.24633,0,0.0183427,0.00611425,0.0183427,0.00611425,0.0183427,0.00611425,0.0183427,0.00611425
159,70930.5,0.06324,0.41885,0.0095,0.28608,0.9863,0.09665,0.24626,0,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
160,71511.9,0.06187,0.4248,0.00935,0.28672,0.9863,0.0966,0.24714,0,0.0181942,0.00606475,0.0181942,0.00606475,0.0181942,0.00606475,0.0181942,0.00606475
161,72092.9,0.06081,0.42684,0.00906,0.28826,0.98631,0.09661,0.24915,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
162,72673.6,0.06031,0.40921,0.00918,0.28907,0.98632,0.09655,0.24935,0,0.0180457,0.00601525,0.0180457,0.00601525,0.0180457,0.00601525,0.0180457,0.00601525
163,73254.5,0.05869,0.41753,0.00878,0.28974,0.9863,0.09656,0.24957,0,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
164,73835.1,0.0604,0.40684,0.00933,0.29087,0.98632,0.0965,0.25034,0,0.0178972,0.00596575,0.0178972,0.00596575,0.0178972,0.00596575,0.0178972,0.00596575
165,74417.1,0.06172,0.40777,0.0095,0.29184,0.98635,0.09638,0.25014,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
166,74998.7,0.06168,0.42645,0.00926,0.29199,0.9863,0.09649,0.25032,0,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
167,75580.3,0.06145,0.42645,0.0092,0.29215,0.98628,0.09642,0.24982,0,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
168,76161.8,0.06142,0.40707,0.00911,0.29238,0.98627,0.09637,0.24989,0,0.0176003,0.00586675,0.0176003,0.00586675,0.0176003,0.00586675,0.0176003,0.00586675
169,76742.7,0.0614,0.41487,0.00927,0.29252,0.98627,0.09637,0.24973,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
170,77323.9,0.05735,0.40573,0.00875,0.29286,0.98625,0.09638,0.24974,0,0.0174518,0.00581725,0.0174518,0.00581725,0.0174518,0.00581725,0.0174518,0.00581725
171,77904.9,0.05785,0.4075,0.00898,0.29433,0.98625,0.09635,0.2494,0,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
172,78485.9,0.05963,0.41093,0.00933,0.29611,0.98629,0.09617,0.24963,0,0.0173032,0.00576775,0.0173032,0.00576775,0.0173032,0.00576775,0.0173032,0.00576775
173,79066.6,0.05659,0.40919,0.00881,0.29734,0.9863,0.09595,0.24997,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
174,79647.4,0.0581,0.40527,0.00895,0.29884,0.98635,0.09565,0.24984,0,0.0171547,0.00571825,0.0171547,0.00571825,0.0171547,0.00571825,0.0171547,0.00571825
175,80228.3,0.05744,0.39528,0.00862,0.30026,0.98638,0.09535,0.24962,0,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
176,80810.3,0.06069,0.40111,0.00893,0.30139,0.98642,0.09501,0.24905,0,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
177,81391.7,0.05969,0.40801,0.00921,0.30288,0.98646,0.09475,0.24957,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
178,81973.2,0.05605,0.40819,0.00872,0.3037,0.98646,0.09447,0.25074,0,0.0168578,0.00561925,0.0168578,0.00561925,0.0168578,0.00561925,0.0168578,0.00561925
179,82554.2,0.05557,0.41637,0.00836,0.30472,0.98647,0.09419,0.25113,0,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
180,83135.5,0.05741,0.39004,0.00872,0.30546,0.9865,0.09402,0.25038,0,0.0167092,0.00556975,0.0167092,0.00556975,0.0167092,0.00556975,0.0167092,0.00556975
181,83716.7,0.05812,0.40069,0.0092,0.30641,0.98654,0.09375,0.2495,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
182,84297.8,0.06176,0.40916,0.00908,0.30807,0.98659,0.09349,0.24922,0,0.0165607,0.00552025,0.0165607,0.00552025,0.0165607,0.00552025,0.0165607,0.00552025
183,84879.3,0.05599,0.40312,0.00829,0.30978,0.98663,0.0933,0.24903,0,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
184,85461.6,0.05534,0.39672,0.00829,0.31108,0.98664,0.09317,0.24874,0,0.0164122,0.00547075,0.0164122,0.00547075,0.0164122,0.00547075,0.0164122,0.00547075
185,86042.6,0.05431,0.40807,0.0081,0.31186,0.98667,0.093,0.24895,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
186,86624.3,0.05704,0.39596,0.00871,0.31289,0.9867,0.0928,0.24878,0,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
187,87205.2,0.05603,0.41277,0.00841,0.31319,0.98669,0.09272,0.24897,0,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
188,87786.4,0.05585,0.41419,0.00859,0.31408,0.98669,0.09261,0.24849,0,0.0161152,0.00537175,0.0161152,0.00537175,0.0161152,0.00537175,0.0161152,0.00537175
189,88367.4,0.05626,0.40242,0.00833,0.3149,0.98671,0.09244,0.24869,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
190,88948,0.05718,0.39501,0.00843,0.3158,0.98673,0.09225,0.24916,0,0.0159668,0.00532225,0.0159668,0.00532225,0.0159668,0.00532225,0.0159668,0.00532225
191,89528.9,0.05614,0.41384,0.00897,0.31641,0.98675,0.09204,0.24993,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
192,90110,0.05939,0.40258,0.00889,0.31696,0.98676,0.09185,0.24909,0,0.0158182,0.00527275,0.0158182,0.00527275,0.0158182,0.00527275,0.0158182,0.00527275
193,90690.7,0.05649,0.40613,0.00871,0.3174,0.98676,0.09177,0.24912,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
194,91272,0.05545,0.4094,0.0082,0.31798,0.98676,0.09157,0.24949,0,0.0156697,0.00522325,0.0156697,0.00522325,0.0156697,0.00522325,0.0156697,0.00522325
195,91852.6,0.05961,0.41791,0.00923,0.31912,0.98678,0.09132,0.2495,0,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
196,92433.7,0.05739,0.40067,0.00868,0.32016,0.98679,0.09117,0.2502,0,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
197,93014.5,0.05578,0.39631,0.00825,0.32146,0.98681,0.09095,0.25108,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
198,93595.6,0.05804,0.40127,0.00868,0.32242,0.98684,0.09083,0.25198,0,0.0153727,0.00512425,0.0153727,0.00512425,0.0153727,0.00512425,0.0153727,0.00512425
199,94176.7,0.05605,0.39834,0.00856,0.32296,0.98683,0.09086,0.25211,0,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
200,94757.4,0.05558,0.39966,0.00863,0.32335,0.98685,0.09084,0.25191,0,0.0152242,0.00507475,0.0152242,0.00507475,0.0152242,0.00507475,0.0152242,0.00507475
201,95338.5,0.05429,0.39333,0.0083,0.32379,0.98687,0.09073,0.25233,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
202,95919.3,0.05445,0.40577,0.00853,0.32421,0.98689,0.0906,0.25174,0,0.0150757,0.00502525,0.0150757,0.00502525,0.0150757,0.00502525,0.0150757,0.00502525
203,96500.5,0.0535,0.38048,0.00818,0.3248,0.98689,0.09055,0.25108,0,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
204,97081.7,0.05193,0.3914,0.00795,0.32578,0.98691,0.09042,0.25092,0,0.0149273,0.00497575,0.0149273,0.00497575,0.0149273,0.00497575,0.0149273,0.00497575
205,97663,0.05243,0.38598,0.0081,0.32636,0.98692,0.09032,0.25096,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
206,98243.6,0.05412,0.39547,0.00841,0.32735,0.98694,0.09011,0.25117,0,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
207,98824.8,0.05243,0.39905,0.00804,0.32866,0.98697,0.08988,0.25143,0,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
208,99405.9,0.05524,0.40344,0.00841,0.32927,0.98699,0.08973,0.25225,0,0.0146303,0.00487675,0.0146303,0.00487675,0.0146303,0.00487675,0.0146303,0.00487675
209,99986.5,0.05541,0.38485,0.00833,0.32967,0.987,0.08955,0.25234,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
210,100568,0.05058,0.37502,0.00779,0.33096,0.98704,0.08934,0.25252,0,0.0144817,0.00482725,0.0144817,0.00482725,0.0144817,0.00482725,0.0144817,0.00482725
211,101149,0.05265,0.39298,0.00826,0.33214,0.98706,0.08906,0.2527,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
212,101730,0.05231,0.39947,0.00806,0.33275,0.98707,0.08877,0.25239,0,0.0143333,0.00477775,0.0143333,0.00477775,0.0143333,0.00477775,0.0143333,0.00477775
213,102310,0.05177,0.38342,0.00785,0.3342,0.98709,0.08848,0.25295,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
214,102892,0.05336,0.39793,0.00809,0.33522,0.98709,0.0882,0.25296,0,0.0141848,0.00472825,0.0141848,0.00472825,0.0141848,0.00472825,0.0141848,0.00472825
215,103473,0.05136,0.39275,0.00797,0.33673,0.98709,0.088,0.25396,0,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
216,104054,0.05628,0.3908,0.0086,0.33794,0.98709,0.08783,0.25536,0,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
217,104637,0.05117,0.38214,0.0081,0.33907,0.98709,0.08774,0.25512,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
218,105218,0.05378,0.37742,0.00834,0.34031,0.9871,0.08757,0.25535,0,0.0138878,0.00462925,0.0138878,0.00462925,0.0138878,0.00462925,0.0138878,0.00462925
219,105799,0.05255,0.39596,0.00801,0.34154,0.98712,0.08731,0.25593,0,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
220,106380,0.05188,0.3865,0.00804,0.34235,0.98712,0.08714,0.25653,0,0.0137392,0.00457975,0.0137392,0.00457975,0.0137392,0.00457975,0.0137392,0.00457975
221,106961,0.0514,0.40758,0.00812,0.34299,0.9871,0.08704,0.25632,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
222,107542,0.05224,0.38832,0.00839,0.34377,0.98709,0.08689,0.25697,0,0.0135908,0.00453025,0.0135908,0.00453025,0.0135908,0.00453025,0.0135908,0.00453025
223,108123,0.0517,0.3783,0.0082,0.34496,0.98711,0.08673,0.25622,0,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
224,108705,0.04858,0.38349,0.00756,0.34612,0.98714,0.08656,0.25601,0,0.0134422,0.00448075,0.0134422,0.00448075,0.0134422,0.00448075,0.0134422,0.00448075
225,109286,0.05237,0.40251,0.00808,0.34775,0.98718,0.08627,0.25604,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
226,109867,0.05204,0.39365,0.00819,0.34907,0.98718,0.08605,0.25599,0,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
227,110449,0.04974,0.38729,0.00788,0.35037,0.98721,0.08574,0.25755,0,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
228,111030,0.05489,0.37933,0.00831,0.35178,0.98724,0.08544,0.25773,0,0.0131452,0.00438175,0.0131452,0.00438175,0.0131452,0.00438175,0.0131452,0.00438175
229,111611,0.04836,0.36238,0.00752,0.35387,0.98728,0.08504,0.25777,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
230,112193,0.05262,0.38263,0.0081,0.35585,0.98732,0.08475,0.2572,0,0.0129967,0.00433225,0.0129967,0.00433225,0.0129967,0.00433225,0.0129967,0.00433225
231,112774,0.04831,0.37588,0.00747,0.35753,0.98738,0.0844,0.25649,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
232,113355,0.05142,0.37794,0.00797,0.3587,0.98742,0.08418,0.25583,0,0.0128483,0.00428275,0.0128483,0.00428275,0.0128483,0.00428275,0.0128483,0.00428275
233,113936,0.05082,0.3805,0.00784,0.36031,0.98747,0.08391,0.25509,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
234,114517,0.05003,0.36031,0.00799,0.36155,0.98754,0.08362,0.25494,0,0.0126997,0.00423325,0.0126997,0.00423325,0.0126997,0.00423325,0.0126997,0.00423325
235,115099,0.04766,0.37625,0.00752,0.36246,0.98758,0.08333,0.25532,0,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
236,115680,0.05064,0.39556,0.00781,0.36224,0.98759,0.08327,0.25519,0,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
237,116261,0.05104,0.38351,0.00791,0.36227,0.98759,0.08321,0.2558,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
238,116842,0.05007,0.36703,0.00755,0.36214,0.98759,0.08313,0.25671,0,0.0124027,0.00413425,0.0124027,0.00413425,0.0124027,0.00413425,0.0124027,0.00413425
239,117423,0.04932,0.39065,0.00781,0.36283,0.98763,0.08289,0.25708,0,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
240,118005,0.04964,0.39246,0.00775,0.36402,0.98766,0.08269,0.25758,0,0.0122542,0.00408475,0.0122542,0.00408475,0.0122542,0.00408475,0.0122542,0.00408475
241,118586,0.04803,0.37429,0.00768,0.36478,0.98768,0.08254,0.25843,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
242,119167,0.0502,0.3938,0.0079,0.36487,0.98766,0.08245,0.25908,0,0.0121057,0.00403525,0.0121057,0.00403525,0.0121057,0.00403525,0.0121057,0.00403525
243,119748,0.04985,0.3778,0.0079,0.36513,0.98765,0.08235,0.26018,0,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
244,120329,0.04784,0.3686,0.00755,0.36561,0.98766,0.08217,0.26091,0,0.0119572,0.00398575,0.0119572,0.00398575,0.0119572,0.00398575,0.0119572,0.00398575
245,120910,0.05001,0.37997,0.0077,0.36582,0.98767,0.08199,0.26154,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
246,121491,0.0493,0.38028,0.00777,0.36587,0.98765,0.08185,0.26153,0,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
247,122073,0.04538,0.36676,0.00707,0.36594,0.98764,0.08183,0.26261,0,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
248,122654,0.04963,0.3716,0.00771,0.36609,0.98762,0.08179,0.26321,0,0.0116602,0.00388675,0.0116602,0.00388675,0.0116602,0.00388675,0.0116602,0.00388675
249,123235,0.04552,0.37118,0.00733,0.36618,0.98763,0.08172,0.26378,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
250,123816,0.0477,0.37862,0.00748,0.36665,0.98762,0.08165,0.26377,0,0.0115117,0.00383725,0.0115117,0.00383725,0.0115117,0.00383725,0.0115117,0.00383725
251,124397,0.0483,0.3676,0.00745,0.36708,0.98764,0.0815,0.26424,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
252,124979,0.04693,0.37316,0.00729,0.36764,0.98768,0.08137,0.26415,0,0.0113633,0.00378775,0.0113633,0.00378775,0.0113633,0.00378775,0.0113633,0.00378775
253,125561,0.04725,0.36861,0.00737,0.36877,0.98774,0.08112,0.26378,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
254,126141,0.04752,0.36553,0.00746,0.36903,0.98775,0.08104,0.26325,0,0.0112148,0.00373825,0.0112148,0.00373825,0.0112148,0.00373825,0.0112148,0.00373825
255,126722,0.04985,0.37886,0.00782,0.36909,0.98776,0.0809,0.26358,0,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
256,127303,0.04846,0.37422,0.00768,0.36927,0.98777,0.08071,0.26434,0,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
257,127884,0.04539,0.37405,0.00711,0.36969,0.98778,0.08053,0.26441,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
258,128466,0.04625,0.37089,0.00733,0.36975,0.98777,0.0804,0.2652,0,0.0109178,0.00363925,0.0109178,0.00363925,0.0109178,0.00363925,0.0109178,0.00363925
259,129046,0.04764,0.35547,0.00741,0.36974,0.98775,0.0804,0.26617,0,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
260,129628,0.04484,0.35917,0.00722,0.36973,0.98774,0.08035,0.26686,0,0.0107693,0.00358975,0.0107693,0.00358975,0.0107693,0.00358975,0.0107693,0.00358975
261,130209,0.04473,0.355,0.00696,0.37039,0.98778,0.08021,0.2669,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
262,130790,0.04702,0.36071,0.00712,0.37091,0.98778,0.08009,0.26751,0,0.0106207,0.00354025,0.0106207,0.00354025,0.0106207,0.00354025,0.0106207,0.00354025
263,131371,0.0477,0.35804,0.00747,0.37131,0.98779,0.08001,0.26788,0,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
264,131952,0.04728,0.38839,0.00753,0.3715,0.9878,0.07991,0.26868,0,0.0104723,0.00349075,0.0104723,0.00349075,0.0104723,0.00349075,0.0104723,0.00349075
265,132534,0.04411,0.36234,0.00721,0.37193,0.98783,0.07979,0.26945,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
266,133115,0.04565,0.35712,0.00716,0.37239,0.98786,0.07962,0.27005,0,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
267,133696,0.04444,0.36139,0.00709,0.37288,0.98787,0.07949,0.26956,0,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
268,134277,0.04386,0.36887,0.00695,0.37354,0.98788,0.07934,0.27042,0,0.0101753,0.00339175,0.0101753,0.00339175,0.0101753,0.00339175,0.0101753,0.00339175
269,134858,0.04314,0.37029,0.00693,0.37363,0.98787,0.07924,0.2712,0,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
270,135439,0.04375,0.35882,0.0071,0.37441,0.98789,0.07905,0.27186,0,0.0100267,0.00334225,0.0100267,0.00334225,0.0100267,0.00334225,0.0100267,0.00334225
271,136021,0.0463,0.34668,0.00756,0.37472,0.98791,0.07894,0.27203,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
272,136602,0.04436,0.36503,0.00714,0.37513,0.98795,0.07874,0.2716,0,0.00987825,0.00329275,0.00987825,0.00329275,0.00987825,0.00329275,0.00987825,0.00329275
273,137183,0.04518,0.36857,0.00722,0.37528,0.98796,0.07864,0.27178,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
274,137764,0.04217,0.35607,0.0067,0.37599,0.98797,0.07854,0.27162,0,0.00972975,0.00324325,0.00972975,0.00324325,0.00972975,0.00324325,0.00972975,0.00324325
275,138345,0.04463,0.35672,0.00709,0.3763,0.98798,0.0784,0.27169,0,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
276,138926,0.04329,0.3507,0.00697,0.37657,0.98799,0.07826,0.27133,0,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375
277,139507,0.04408,0.35441,0.00707,0.37692,0.988,0.07814,0.272,0,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
278,140088,0.04368,0.35764,0.00698,0.37696,0.988,0.07806,0.27259,0,0.00943275,0.00314425,0.00943275,0.00314425,0.00943275,0.00314425,0.00943275,0.00314425
279,140669,0.0465,0.35716,0.00734,0.37709,0.98801,0.0779,0.27312,0,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
280,141250,0.042,0.35059,0.00664,0.37759,0.98804,0.07773,0.27389,0,0.00928425,0.00309475,0.00928425,0.00309475,0.00928425,0.00309475,0.00928425,0.00309475
281,141831,0.04346,0.35155,0.00672,0.37838,0.98807,0.07758,0.27377,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
282,142412,0.04268,0.36669,0.00678,0.37893,0.98811,0.0774,0.27326,0,0.00913575,0.00304525,0.00913575,0.00304525,0.00913575,0.00304525,0.00913575,0.00304525
283,142993,0.04359,0.36019,0.00703,0.37903,0.98812,0.0772,0.27343,0,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
284,143574,0.04134,0.34185,0.00659,0.37969,0.98814,0.07697,0.27329,0,0.00898725,0.00299575,0.00898725,0.00299575,0.00898725,0.00299575,0.00898725,0.00299575
285,144155,0.04558,0.36021,0.00722,0.38018,0.98818,0.07679,0.2728,0,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
286,144737,0.04333,0.34568,0.00691,0.38105,0.98822,0.07658,0.27248,0,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625
287,145318,0.04756,0.3493,0.00701,0.38216,0.98829,0.07629,0.27186,0,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
288,145899,0.04556,0.34256,0.00713,0.38324,0.98834,0.07596,0.27201,0,0.00869025,0.00289675,0.00869025,0.00289675,0.00869025,0.00289675,0.00869025,0.00289675
289,146480,0.0424,0.33544,0.0064,0.3839,0.98839,0.07558,0.27216,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
290,147061,0.04461,0.33688,0.00668,0.38469,0.98842,0.07533,0.27096,0,0.00854175,0.00284725,0.00854175,0.00284725,0.00854175,0.00284725,0.00854175,0.00284725
291,147643,0.04253,0.32043,0.00676,0.38649,0.98849,0.07499,0.27049,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
292,148224,0.04445,0.34547,0.00677,0.38801,0.98855,0.07473,0.2698,0,0.00839325,0.00279775,0.00839325,0.00279775,0.00839325,0.00279775,0.00839325,0.00279775
293,148805,0.04455,0.32905,0.00671,0.38925,0.9886,0.07447,0.2698,0,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
294,149387,0.04561,0.34926,0.0069,0.39019,0.98865,0.07427,0.26924,0,0.00824475,0.00274825,0.00824475,0.00274825,0.00824475,0.00274825,0.00824475,0.00274825
295,149968,0.04438,0.32896,0.00689,0.39151,0.98872,0.07393,0.26825,0,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
296,150549,0.04448,0.33069,0.00685,0.39243,0.98875,0.07373,0.26859,0,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875
297,151130,0.04487,0.31963,0.00691,0.39353,0.9888,0.0734,0.26837,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
298,151711,0.0484,0.33228,0.00734,0.39449,0.98885,0.07303,0.26769,0,0.00794775,0.00264925,0.00794775,0.00264925,0.00794775,0.00264925,0.00794775,0.00264925
299,152292,0.04713,0.33367,0.00703,0.39494,0.98888,0.0728,0.26817,0,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
300,152873,0.04386,0.33363,0.00661,0.39613,0.98893,0.07256,0.26886,0,0.00779925,0.00259975,0.00779925,0.00259975,0.00779925,0.00259975,0.00779925,0.00259975
301,153454,0.04534,0.325,0.00682,0.39699,0.98898,0.07229,0.26929,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
302,154035,0.04235,0.32131,0.00648,0.39839,0.98903,0.07204,0.26897,0,0.00765075,0.00255025,0.00765075,0.00255025,0.00765075,0.00255025,0.00765075,0.00255025
303,154616,0.04461,0.32665,0.00664,0.39973,0.9891,0.07171,0.26808,0,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
304,155198,0.0425,0.32553,0.00659,0.4001,0.98913,0.0715,0.26792,0,0.00750225,0.00250075,0.00750225,0.00250075,0.00750225,0.00250075,0.00750225,0.00250075
305,155780,0.04202,0.32207,0.00667,0.40142,0.98918,0.07111,0.26781,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
306,156361,0.04664,0.32101,0.00686,0.40292,0.98925,0.07084,0.26791,0,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125
307,156942,0.04293,0.32392,0.00646,0.40402,0.98929,0.07065,0.26759,0,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
308,157523,0.04336,0.32053,0.00659,0.40545,0.98935,0.0704,0.26732,0,0.00720525,0.00240175,0.00720525,0.00240175,0.00720525,0.00240175,0.00720525,0.00240175
309,158104,0.04399,0.3079,0.00667,0.40698,0.9894,0.07015,0.26559,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
